...1,year,state,state_po,special,district,dem,rep,totalvotes,dem_cand,rep_cand,dem_inc,rep_inc,dem_funds,rep_funds,2party_votes,dem_pct_2p,rep_pct_2p,dem_tot_funds,rep_tot_funds,tot_funds,dem_funds_2p_pct,rep_funds_2p_pct,dem_poll_avg,dem_effn,rep_poll_avg,rep_effn,seat_number,prev_lean,prev2_lean,generic_ballot_avg,pres_approval_avg,incumbent_pres,ics,pres_approval_avg_x_incpres,ics_x_incpres,cvap_white_pct,cvap_aapi_pct,cvap_hisp_pct,cvap_black_pct,cvap_natam_pct,college,no_dem_cand_flag,no_rep_cand_flag,dem_inc_any,rep_inc_any,dem_inc_dummy,rep_inc_dummy,pvi,census_region,dem_scandal_score,rep_scandal_score,Year,Geography,dem_stand,rep_stand,dem_funds_2p_pct_sqrd,effn,sqrt_effn,poll_margin,y_pred,y_act,y_pred_sd,fund_chances,abs_err,err,z,in_95_ci,in_68_ci,index,district_id
1504,2024,Pennsylvania,PA,FALSE,PA-05,267754,142355,410109,Mary Gay Scanlon,Alfe Goodwin,True,False,827747.24,14204.45,410109,65.28849647288891,34.711503527111084,827747.24,14204.45,841951.69,98.31291389176974,1.6870861082302715,0,0,0,0,5,14.012240667501338,13.848863727038813,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,64.99693321541665,5.408238952443443,4.261225857986477,23.021745642313068,0.0588394716572048,41.16,FALSE,FALSE,TRUE,FALSE,1,0,13.971396432385706,Mid-Atlantic,0,0,2024,PA-05,Mary Gay Scanlon,Alfe Goodwin,9665.429037890532,0,0,0,65.28663106978449,65.28849647288891,1.5314639445497884,100,0.001865403104417851,-0.001865403104417851,-0.0012180522506301853,TRUE,TRUE,302,PA05
1505,2024,Pennsylvania,PA,FALSE,PA-06,235625,183638,419263,Chrissy Houlahan,Neil Young Jr.,True,False,1321366.29,38794.32,419263,56.19980775789898,43.80019224210102,1321366.29,38794.32,1360160.61,97.14781330125416,2.852186698745819,0,0,0,0,6,5.176573362202305,3.5172670840074645,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,77.78656154506074,3.1442538800224047,11.759534326411094,5.252121693384288,0.03474117822224427,47.71,FALSE,FALSE,TRUE,FALSE,1,0,4.761746792653595,Mid-Atlantic,0,0,2024,PA-06,Chrissy Houlahan,Neil Young Jr.,9437.697629215334,0,0,0,56.77364053653864,56.19980775789898,1.5536355569818774,100,0.5738327786396624,0.5738327786396624,0.3693483816464661,TRUE,TRUE,303,PA06
1506,2024,Pennsylvania,PA,FALSE,PA-07,199626,203688,403314,Susan Wild,Ryan Mackenzie,True,False,6604896.42,886645.14,403314,49.49642214254898,50.50357785745102,6604896.42,886645.14,7491541.56,88.16471706258545,11.835282937414554,50.21935331100011,4.0600000000000005,44.614174994623184,4.0600000000000005,7,-1.9562636834240836,-2.5925462212395587,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,75.4589458187415,2.4359860879233635,15.481045910882408,4.952273752880476,0.03019888367081157,31.05,FALSE,FALSE,TRUE,FALSE,1,0,-2.115334317877952,Mid-Atlantic,0,0,2024,PA-07,Susan Wild,Ryan Mackenzie,7773.017334725747,4.0600000000000005,2.0149441679609885,-5.605178316376929,49.98414509715425,49.49642214254898,1.5573949851399846,49.995,0.4877229546052675,0.4877229546052675,0.31316586945438835,TRUE,TRUE,304,PA07
1507,2024,Pennsylvania,PA,FALSE,PA-08,189411,195663,385074,Matt Cartwright,Rob Bresnahan,True,False,5891382.71,1782977.17,385074,49.18820798080369,50.81179201919631,5891382.71,1782977.17,7674359.88,76.76708940055597,23.23291059944403,50,1.12,43,1.12,8,-3.737290733625315,-5.284846689071209,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,80.77029995660664,1.516055543501844,10.065395150791929,5.885055055326535,0.06763262095899328,26.41,FALSE,FALSE,TRUE,FALSE,1,0,-4.124179722486788,Mid-Atlantic,0,0,2024,PA-08,Matt Cartwright,Rob Bresnahan,5893.186015032953,1.12,1.0583005244258363,-7,49.22009456508796,49.18820798080369,1.5382972028629551,30.725,0.0318865842842726,0.0318865842842726,0.02072849396392833,TRUE,TRUE,305,PA08
1508,2024,Pennsylvania,PA,FALSE,PA-09,115523,276212,391735,Amanda Waldman,Dan Meuser,False,True,13849.12,886293.01,391735,29.490088963202165,70.50991103679783,13849.12,886293.01,900142.13,1.5385481401698198,98.4614518598302,0,0,0,0,9,-20.80255623568188,-21.70547217348184,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,90.77303886124812,0.6863220385816232,4.861833843221412,2.2710839685562583,0.03127166472804407,22.2,FALSE,FALSE,FALSE,TRUE,0,1,-21.02828522013187,Mid-Atlantic,0,0,2024,PA-09,Amanda Waldman,Dan Meuser,2.3671303796200114,0,0,0,29.155396257780723,29.490088963202165,1.444207829036298,0,0.3346927054214426,-0.3346927054214426,-0.2317482973657461,TRUE,TRUE,306,PA09
1509,2024,Pennsylvania,PA,FALSE,PA-10,200434,205567,406001,Janelle Stelson,Scott Perry,False,True,5380074.63,3601588.21,406001,49.36785869985542,50.63214130014458,5380074.63,3601588.21,8981662.84,59.90065231618069,40.09934768381932,47.99973747489176,4.640000000000001,39.012504432762256,4.640000000000001,10,-4.3669449856621085,-6.297174109910024,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,77.69718763088804,3.1695764249983824,7.640626968641352,9.11525639584972,0.03933026182717159,33.19,FALSE,FALSE,FALSE,TRUE,0,1,-4.8495022667240875,Mid-Atlantic,0,0,2024,PA-10,Janelle Stelson,Scott Perry,3588.088147903963,4.640000000000001,2.154065922853802,-8.987233042129503,47.99396101169785,49.36785869985542,1.5744236804174854,9.85,1.3738976881575695,-1.3738976881575695,-0.8726353047441824,TRUE,TRUE,307,PA10
1510,2024,Pennsylvania,PA,FALSE,PA-11,149641,253672,403313,Jim Atkinson,Lloyd Smucker,False,True,13438.06,314514.69,403313,37.102944859203646,62.897055140796354,13438.06,314514.69,327952.75,4.097559785670344,95.90244021432966,0,0,0,0,11,-13.06078237338177,-14.495303144422865,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,85.90629051513876,1.7974610798107613,7.497374533487953,3.1642430275477285,0.04566772369487803,29.39,FALSE,FALSE,FALSE,TRUE,0,1,-13.419412566142045,Mid-Atlantic,0,0,2024,PA-11,Jim Atkinson,Lloyd Smucker,16.7899961971428,0,0,0,36.62848518877819,37.102944859203646,1.565132191164303,0,0.47445967042545334,-0.47445967042545334,-0.3031435127997095,TRUE,TRUE,308,PA11
1511,2024,Pennsylvania,PA,FALSE,PA-12,234802,181426,416228,Summer Lee,James Hayes,True,False,2498511.25,124694.75,416228,56.4118704171752,43.5881295828248,2498511.25,124694.75,2623206,95.24647511480228,4.753524885197731,0,0,0,0,12,7.814553658625421,7.933276122943411,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,79.15950210878201,2.6196605407626072,2.36836263761749,13.504653235398385,0.05748211759482892,39.71,FALSE,FALSE,TRUE,FALSE,1,0,7.8442342747049185,Mid-Atlantic,0,0,2024,PA-12,Summer Lee,James Hayes,9071.89102179465,0,0,0,57.17396535555739,56.4118704171752,1.5622815117914133,100,0.7620949383821909,0.7620949383821909,0.4878089720900066,TRUE,TRUE,309,PA12
1512,2024,Pennsylvania,PA,FALSE,PA-13,104823,301460,406283,Beth Farnham,John Joyce,False,True,58184.56,273900.17,406283,25.800488821831085,74.1995111781689,58184.56,273900.17,332084.73,17.520998330757333,82.47900166924266,0,0,0,0,13,-25.15300016544203,-25.100415471912125,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,93.23165141049556,0.4947092896520395,2.596849369091735,2.118613749024476,0.04276498063927822,21.14,FALSE,FALSE,FALSE,TRUE,0,1,-25.139853992059557,Mid-Atlantic,0,0,2024,PA-13,Beth Farnham,John Joyce,306.98538250640127,0,0,0,25.243208039414874,25.800488821831085,1.5583704032132897,0,0.5572807824162105,-0.5572807824162105,-0.35760482954958756,TRUE,TRUE,310,PA13
1513,2024,Pennsylvania,PA,FALSE,PA-14,134755,268380,403135,Christopher Dziados,Guy Reschenthaler,False,True,259515.01,2608838.88,403135,33.426767708087866,66.57323229191215,259515.01,2608838.88,2868353.89,9.047524118441329,90.95247588155868,0,0,0,0,14,-18.193183804322864,-17.691574527826205,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,93.8760489459134,0.5734727249583033,1.2502488747596932,2.9757261431103306,0.01942039108424532,26.13,FALSE,FALSE,FALSE,TRUE,0,1,-18.0677814851987,Mid-Atlantic,0,0,2024,PA-14,Christopher Dziados,Guy Reschenthaler,81.85769267377755,0,0,0,32.91862080558315,33.426767708087866,1.5711000285604901,0,0.5081469025047127,-0.5081469025047127,-0.32343383188039204,TRUE,TRUE,311,PA14
1514,2024,Pennsylvania,PA,FALSE,PA-15,111408,279027,390435,Zacheray Womer,Glenn Thompson,False,True,136080.36,1265805.78,390435,28.53432709669984,71.46567290330017,136080.36,1265805.78,1401886.14,9.7069480977963,90.29305190220369,0,0,0,0,15,-21.03545747296974,-20.070861435017747,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,93.82855372996876,0.9464751420536452,1.877628754392584,1.927547286688886,0.08797523513605683,24.45,FALSE,FALSE,FALSE,TRUE,0,1,-20.79430846348174,Mid-Atlantic,0,0,2024,PA-15,Zacheray Womer,Glenn Thompson,94.2248413733112,0,0,0,28.47112834367233,28.53432709669984,1.558045399409807,0,0.06319875302751043,-0.06319875302751043,-0.040562844350652646,TRUE,TRUE,312,PA15
1515,2024,Pennsylvania,PA,FALSE,PA-16,146709,256923,403632,Preston Nouri,Mike Kelly,False,True,656391.88,544088.32,403632,36.3472172672137,63.65278273278629,656391.88,544088.32,1200480.2,54.67744324312888,45.32255675687112,0,0,0,0,16,-12.725148157588135,-12.65869821057948,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,91.85297580551548,0.7009601512362569,2.1320663980233157,3.698820954181384,0.05638193788037079,28.95,FALSE,FALSE,FALSE,TRUE,0,1,-12.708535670835971,Mid-Atlantic,0,0.6065306597126334,2024,PA-16,Preston Nouri,Mike Kelly,2989.6227996055795,0,0,0,37.46538870256927,36.3472172672137,1.5504031542088061,0,1.1181714353555705,1.1181714353555705,0.721213338814568,TRUE,TRUE,313,PA16
1516,2024,Pennsylvania,PA,FALSE,PA-17,242838,207900,450738,Chris Deluzio,Rob Mercuri,True,False,3366021.96,874988.8,450738,53.87564394393195,46.12435605606805,3366021.96,874988.8,4241010.76,79.3683900014439,20.6316099985561,46.11509270124942,1.64,41.8849072987506,1.64,17,0.6819685472979629,-0.5735558305525643,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,87.73631169642145,1.6972189840103034,1.9181527089834505,6.8582783120120405,0.02901664129831652,43.34,FALSE,FALSE,TRUE,FALSE,1,0,0.36808745283533106,Mid-Atlantic,0,0,2024,PA-17,Chris Deluzio,Rob Mercuri,6299.3413314213,1.64,1.2806248474865698,-4.230185402498819,53.59394239728805,53.87564394393195,1.5740405091672836,98.885,0.2817015466438946,-0.2817015466438946,-0.17896715173672592,TRUE,TRUE,314,PA17
1517,2024,Rhode Island,RI,FALSE,RI-01,139352,70742,221118,Gabe Amo,Allen Waters,False,False,1895824.57,20911.0,210094,66.32840538044876,33.67159461955125,1895824.57,20911,1916735.57,98.90903052422615,1.0909694757738544,0,1.64,0,1.64,1,12.492360171927425,12.100280015393146,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,73.82881093867478,2.759647400590996,13.250703775031786,7.244324213607898,0.2310530272942317,36.5,FALSE,FALSE,FALSE,FALSE,0,0,12.394340132793856,New England,0,0,2024,RI-01,Gabe Amo,Allen Waters,9782.9963192423,1.64,1.2806248474865698,0,65.69526601221835,66.32840538044876,1.583054428899799,100,0.6331393682304025,-0.6331393682304025,-0.39994794662267275,TRUE,TRUE,315,RI01
1518,2024,Rhode Island,RI,FALSE,RI-02,153439,109381,263480,Seth Magaziner,Steve Corvi,True,False,1169643.62,3619.55,262820,58.38178220835552,41.61821779164448,1169643.62,3619.55,1173263.1700000002,99.69149717705704,0.3085028229429549,0,1.64,0,1.64,2,4.704581339661061,2.8193444518676216,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,81.30964333636732,2.3925364311116533,10.28047029679744,3.894117536665697,0.12573777106342252,36.059999999999995,FALSE,FALSE,TRUE,FALSE,1,0,4.233272117712701,New England,0,0,2024,RI-02,Seth Magaziner,Steve Corvi,9938.394609403173,1.64,1.2806248474865698,0,57.85532601900266,58.38178220835552,1.5591003966294543,100,0.5264561893528565,-0.5264561893528565,-0.3376666380760196,TRUE,TRUE,316,RI02
1519,2024,South Carolina,SC,FALSE,SC-01,162582,227502,390777,Michael Moore,Nancy Mace,False,True,991604.43,1181000.83,390084,41.67871535361615,58.32128464638385,991604.43,1181000.83,2172605.26,45.64126066784907,54.35873933215093,0,0,0,0,1,-6.659698689344047,-8.918763637425016,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,73.72547866951142,1.616773921372676,5.134394008029407,17.173144020996794,0.12777199528332878,41.03,FALSE,FALSE,FALSE,TRUE,0,1,-7.2244649263642895,South Atlantic,0,0.8824969025845955,2024,SC-01,Michael Moore,Nancy Mace,2083.124675350546,0,0,0,42.49143309814493,41.67871535361615,1.5787442503498792,0,0.8127177445287828,0.8127177445287828,0.514787461204479,TRUE,TRUE,317,SC01
1520,2024,South Carolina,SC,FALSE,SC-02,142985,211514,355285,David Robinson,Joe Wilson,False,True,13806.7,466814.45,354499,40.33438740306743,59.66561259693257,13806.7,466814.45,480621.15,2.8726784079310703,97.12732159206892,0,0,0,0,2,-7.643994388924781,-10.142933079681292,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,65.25302023625356,1.6498403812964435,4.289227302399199,26.328412129233023,0.10891629183843188,34.94,FALSE,FALSE,FALSE,TRUE,0,1,-8.268729061613907,South Atlantic,0,0,2024,SC-02,David Robinson,Joe Wilson,8.252281235393388,0,0,0,40.11712630134989,40.33438740306743,1.5517680668466207,0,0.21726110171753987,-0.21726110171753987,-0.14000874638375602,TRUE,TRUE,318,SC02
1521,2024,South Carolina,SC,FALSE,SC-03,87735,248451,346713,Byron Best,Sheri Biggs,False,False,44024.47,403495.6,336186,26.09716050043725,73.90283949956275,44024.47,403495.6,447520.07,9.83742919060591,90.1625708093941,0,0,0,0,3,-21.27158776748132,-20.794481502748894,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,76.63358635489224,0.77225976262735,3.252935906606571,16.554971422221914,0.24983853381761612,25.24,FALSE,FALSE,FALSE,FALSE,0,0,-21.152311201298215,South Atlantic,0,0,2024,SC-03,Byron Best,Sheri Biggs,96.77501308018525,0,0,0,26.790657866844352,26.09716050043725,1.602409203998232,0,0.6934973664071009,0.6934973664071009,0.4327841881316765,TRUE,TRUE,319,SC03
1522,2024,South Carolina,SC,FALSE,SC-04,128976,206916,346414,Kathryn Harvey,William Timmons,False,True,508352.22,344475.8,335892,38.39805651816655,61.601943481833445,508352.22,344475.8,852828.02,59.60782339210665,40.39217660789334,0,0,0,0,4,-11.716705631775234,-13.723557521979096,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,70.78460236065503,2.1611478671605817,6.1937088741145745,18.128550912969946,0.15421364521155848,34.949999999999996,FALSE,FALSE,FALSE,TRUE,0,1,-12.2184186043262,South Atlantic,0,0.7788007830714049,2024,SC-04,Kathryn Harvey,William Timmons,3553.092609544577,0,0,0,38.333739632229154,38.39805651816655,1.5670816364134381,0,0.06431688593739437,-0.06431688593739437,-0.041042460356178825,TRUE,TRUE,320,SC04
1523,2024,South Carolina,SC,FALSE,SC-05,130592,228260,359409,Evangeline Hundley,Ralph Norman,False,True,22192.33,164177.58,358852,36.39160433827873,63.60839566172126,22192.33,164177.58,186369.91,11.907678659071092,88.09232134092892,0,0,0,0,5,-11.479335779827082,-11.677402456749943,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,68.43170713611939,1.42994421539429,3.786040070234197,23.76251090785118,0.2289323907536751,27.69,FALSE,FALSE,FALSE,TRUE,0,1,-11.528852449057798,South Atlantic,0,0,2024,SC-05,Evangeline Hundley,Ralph Norman,141.79281104769711,0,0,0,35.67587365996029,36.39160433827873,1.4735816808990927,0,0.7157306783184438,-0.7157306783184438,-0.485708181362398,TRUE,TRUE,321,SC05
1524,2024,South Carolina,SC,FALSE,SC-06,182056,112360,305977,Jim Clyburn,Duke Buckner,True,False,736486.77,207325.86,294416,61.83631324384544,38.16368675615456,736486.77,207325.86,943812.63,78.03315473750335,21.966845262496644,0,0,0,0,6,14.0177890815606,15.33605723531091,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,45.84961344864985,1.1855516004338271,3.3279220779220777,47.207931255040464,0.164249562001168,27.860000000000003,FALSE,FALSE,TRUE,FALSE,1,0,14.347356119998178,South Atlantic,0,0,2024,SC-06,Jim Clyburn,Duke Buckner,6089.173238287141,0,0,0,61.81679499226634,61.83631324384544,1.4581250967984047,100,0.019518251579100365,-0.019518251579100365,-0.013385855316499563,TRUE,TRUE,322,SC06
1525,2024,South Carolina,SC,FALSE,SC-07,129522,240326,370329,Mal Hyman,Russell Fry,False,True,35420.89,988164.43,369848,35.02033267720793,64.97966732279207,35420.89,988164.43,1023585.32,3.460472645309137,96.53952735469086,0,0,0,0,7,-11.69333091986465,-10.864049998369822,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,69.29373261660248,0.8862189773213522,2.994624518613607,24.503068838254173,0.3339618100128369,22.9,FALSE,FALSE,FALSE,TRUE,0,1,-11.486010689490945,South Atlantic,0,0,2024,SC-07,Mal Hyman,Russell Fry,11.974870928932816,0,0,0,35.09618866669563,35.02033267720793,1.572366753871205,0,0.07585598948769956,0.07585598948769956,0.04824319091009797,TRUE,TRUE,323,SC07
1526,2024,South Dakota,SD,FALSE,SD-00,117818,303630,421448,Sheryl Johnson,Dusty Johnson,False,True,194881.89,2374815.53,421448,27.955524762248253,72.04447523775175,194881.89,2374815.53,2569697.42,7.583845805472304,92.41615419452768,0,0,0,0,0,-15.70461478588797,-17.08460386102803,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,85.99282096612356,0.9317215347125996,2.6997527354388646,1.4941886855559272,6.152199101724879,30.37,FALSE,FALSE,FALSE,TRUE,0,1,-16.049612054672984,West North Central,0,0,2024,SD-00,Sheryl Johnson,Dusty Johnson,57.51471720117986,0,0,0,29.260491925952703,27.955524762248253,1.6179214694987138,0,1.3049671637044504,1.3049671637044504,0.806570150842224,TRUE,TRUE,324,SD00
1527,2024,Tennessee,TN,FALSE,TN-01,64021,257825,330199,Kevin Jenkins,Diana Harshbarger,False,True,0,889466.21,321846,19.89181161176463,80.10818838823536,0,889466.21,889466.21,0,100,0,0,0,0,1,-29.85057763619389,-30.70542078336124,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,92.76486418367928,0.6044049854874509,2.551769555355009,2.142816491459141,0.09577469369171604,22.55,FALSE,FALSE,FALSE,TRUE,0,1,-30.06428842298573,East South Central,0,0,2024,TN-01,Kevin Jenkins,Diana Harshbarger,0,0,0,0,19.91075664416914,19.89181161176463,1.5660381876664045,0,0.018945032404509732,0.018945032404509732,0.012097426840363473,TRUE,TRUE,325,TN01
1528,2024,Tennessee,TN,FALSE,TN-02,111316,250782,362098,Jane George,Tim Burchett,False,True,258725.83,1073274.11,362098,30.74195383570193,69.25804616429807,258725.83,1073274.11,1331999.9400000002,19.423861986059844,80.57613801394015,0,0,0,0,2,-17.163266266178987,-19.788881981654995,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,88.23716576706899,1.264685091608074,2.8821568038942655,5.376264726094237,0.0682283748033924,32.71,FALSE,FALSE,FALSE,TRUE,0,1,-17.81967019504799,East South Central,0,0,2024,TN-02,Jane George,Tim Burchett,377.2864144535007,0,0,0,31.040279381319333,30.74195383570193,1.5586190701458826,0,0.2983255456174021,0.2983255456174021,0.19140375690994182,TRUE,TRUE,326,TN02
1529,2024,Tennessee,TN,FALSE,TN-03,102841,236519,350328,Jack Allen,Chuck Fleischmann,False,True,164519.81,1026695.07,339360,30.30439651107968,69.69560348892033,164519.81,1026695.07,1191214.88,13.811094267056168,86.18890573294384,0,0,0,0,3,-18.51983492420647,-19.636764218926132,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,83.81959796836223,1.1237124644347731,3.121148133094084,9.614425024701516,0.08443127030233334,27.4,FALSE,FALSE,FALSE,TRUE,0,1,-18.799067247886384,East South Central,0,0,2024,TN-03,Jack Allen,Chuck Fleischmann,190.74632485351177,0,0,0,30.434378466412383,30.30439651107968,1.5783000068325892,0,0.12998195533270263,0.12998195533270263,0.08235567051257693,TRUE,TRUE,327,TN03
1530,2024,Tennessee,TN,FALSE,TN-04,83832,219133,313255,Victoria Broderick,Scott DesJarlais,False,True,110272.54,152104.88,302965,27.670522997706005,72.329477002294,110272.54,152104.88,262377.42,42.02821264116402,57.97178735883599,0,0,0,0,4,-21.4930212916672,-22.622713687165454,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,82.208807000217,1.7071657903864916,4.082947308706357,9.288171157424577,0.0871438848060365,24.36,FALSE,FALSE,FALSE,TRUE,0,1,-21.775444390541765,East South Central,0,0.22313016014842985,2024,TN-04,Victoria Broderick,Scott DesJarlais,1766.370657810899,0,0,0,28.04530760920735,27.670522997706005,1.5715799909275467,0,0.3747846115013438,0.3747846115013438,0.2384763191596413,TRUE,TRUE,328,TN04
1531,2024,Tennessee,TN,FALSE,TN-05,142387,205075,360714,Maryam Abolfazli,Andy Ogles,False,True,418611.7,680413.07,347462,40.97915743304304,59.020842566956965,418611.7,680413.07,1099024.77,38.089378094726655,61.91062190527335,0,0,0,0,5,-8.046933047049428,-10.183707429759489,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,77.32558974027745,2.5591893269030654,5.024005856137102,12.612583518131778,0.08629907923726685,46.04,FALSE,FALSE,FALSE,TRUE,0,1,-8.581126642726943,East South Central,0,0,2024,TN-05,Maryam Abolfazli,Andy Ogles,1450.8007236430428,0,0,0,40.8042912732543,40.97915743304304,1.5746239763883831,0,0.17486615978874198,-0.17486615978874198,-0.11105264647996889,TRUE,TRUE,329,TN05
1532,2024,Tennessee,TN,FALSE,TN-06,106144,225543,331687,Lore Bergman,John Rose,False,True,8845.74,1287826.89,331687,32.00125419446647,67.99874580553353,8845.74,1287826.89,1296672.63,0.6821876081397662,99.31781239186024,0,0,0,0,6,-17.11500636765441,-17.75289257704577,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,84.51266074306095,0.8999431561896873,3.721676607346769,8.663902168281155,0.1002731521150425,27.18,FALSE,FALSE,FALSE,TRUE,0,1,-17.274477920002248,East South Central,0,0,2024,TN-06,Lore Bergman,John Rose,0.4653799326994552,0,0,0,31.975471055465466,32.00125419446647,1.5570144978659652,0,0.025783139001003264,-0.025783139001003264,-0.016559344204142915,TRUE,TRUE,330,TN06
1533,2024,Tennessee,TN,FALSE,TN-07,122764,191992,322656,Megan Barry,Mark Green,False,True,1207217.05,1354529.89,314756,39.00291019075093,60.99708980924908,1207217.05,1354529.89,2561746.94,47.12475815429295,52.87524184570705,0,0,0,0,7,-10.013092987114604,-10.215532293617564,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,74.8724947070084,1.526343202310653,4.713130001285199,15.807443332859838,0.1445849144666085,32.21,FALSE,FALSE,FALSE,TRUE,0,1,-10.063702813740344,East South Central,0,1,2024,TN-07,Megan Barry,Mark Green,2220.7428311005997,0,0,0,39.60226367315036,39.00291019075093,1.568793853942858,0,0.5993534823994295,0.5993534823994295,0.38204731672875386,TRUE,TRUE,331,TN07
1534,2024,Tennessee,TN,FALSE,TN-08,85043,240411,332315,Sarah Freeman,David Kustoff,False,True,18242.06,1062985.23,325454,26.130574520515957,73.86942547948404,18242.06,1062985.23,1081227.29,1.6871623726774414,98.31283762732257,0,0,0,0,8,-21.193738832514377,-21.29740290288093,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,76.70747649584028,1.4117097354375563,2.2084376197110274,17.18616600043633,0.17813859766959672,28.48,FALSE,FALSE,FALSE,TRUE,0,1,-21.219654850106014,East South Central,0,0,2024,TN-08,Sarah Freeman,David Kustoff,2.8465168717785736,0,0,0,26.358411388696283,26.130574520515957,1.5633467614455254,0,0.22783686818032578,0.22783686818032578,0.14573661698039392,TRUE,TRUE,332,TN08
1535,2024,Tennessee,TN,FALSE,TN-09,159522,57411,223703,Steve Cohen,Charlotte Bergmann,True,False,120903.16,48447.35,216933,73.53514679647634,26.46485320352367,120903.16,48447.35,169350.51,71.39226211955311,28.607737880446887,0,0,0,0,9,22.193682866281613,23.169019282065413,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,29.010541168347224,1.489047917471921,3.5237298248642484,64.13638598163458,0.0761786106972782,26.889999999999997,FALSE,FALSE,TRUE,FALSE,1,0,22.437516970227563,East South Central,0,0,2024,TN-09,Steve Cohen,Charlotte Bergmann,5096.855090546977,0,0,0,71.70880535270216,73.53514679647634,1.4008552076811482,100,1.826341443774183,-1.826341443774183,-1.3037332008047762,TRUE,FALSE,333,TN09
1536,2024,Texas,TX,FALSE,TX-02,112252,214631,326883,Peter Filler,Dan Crenshaw,False,True,8114.5,2749760.1,326883,34.340115576521264,65.65988442347873,8114.5,2749760.1,2757874.6,0.2942302017647937,99.7057697982352,0,0,0,0,2,-13.817384773836231,-17.766807788028373,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,56.570019579144926,3.81735399634677,23.32003599164314,13.959698627915149,0.12859675071153007,39.25,FALSE,FALSE,FALSE,TRUE,0,1,-14.804740527384268,West South Central,0,0,2024,TX-02,Peter Filler,Dan Crenshaw,0.08657141163055121,0,0,0,33.82366001746186,34.340115576521264,1.5448700609992354,0,0.516455559059402,-0.516455559059402,-0.3343035586600429,TRUE,TRUE,334,TX02
1537,2024,Texas,TX,FALSE,TX-03,142953,237794,380747,Sandeep Srivastava,Keith Self,False,False,147270.56,0,380747,37.54540416602101,62.454595833979,147270.56,0,147270.56,100,0,0,0,0,0,3,-9.59022000849621,-14.962017150770237,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,63.23820932229442,10.185901716967198,13.266477973420402,10.81540924172877,0.20406432531563715,48.42,FALSE,FALSE,FALSE,FALSE,0,0,-10.933169294064715,West South Central,0,0,2024,TX-03,Sandeep Srivastava,Keith Self,10000,0,0,0,37.70517243502114,37.54540416602101,1.4673170924837247,0,0.15976826900013208,0.15976826900013208,0.10888462338409256,TRUE,TRUE,335,TX03
1538,2024,Texas,TX,FALSE,TX-04,111696,241603,353299,Simon Cardell,Pat Fallon,False,True,16344.56,312813.35,353299,31.6151475096165,68.3848524903835,16344.56,312813.35,329157.91,4.965568046048173,95.03443195395182,0,0,0,0,4,-15.41471353529144,-19.116377244612263,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,69.10318027691693,7.473407655641971,10.87571511662456,9.63933091914883,0.2897381552196986,43.16,FALSE,FALSE,FALSE,TRUE,0,1,-16.340129462621647,West South Central,0,0.7788007830714049,2024,TX-04,Simon Cardell,Pat Fallon,24.656866019934668,0,0,0,31.729535119119316,31.6151475096165,1.5583158493253857,0,0.1143876095028169,0.1143876095028169,0.07340463716154637,TRUE,TRUE,336,TX04
