,district,incumbent,party,dem_24,rep_24,tot_24,dem_pct_24,rep_pct_24,dem_20,rep_20,tot_20,dem_pct_20,rep_pct_20,2p_tot_24,dem_2p_24,rep_2p_24,2p_tot_20,dem_2p_20,rep_2p_20,dem_16,rep_16,tot_16,2p_tot_16,dem_2p_16,rep_2p_16,lean_16,lean_20,lean_24
286,NY-13,Adriano Espaillat,(D),188808,46800,239540,78.82,19.54,242303,30463,274962,88.12,11.08,235608,80.13649791178568,19.86350208821432,272766,88.8318192150048,11.168180784995197,243798,13951,265125,257749,94.58736988310334,5.412630116896671,43.47408095239046,36.56198429079833,30.88655178021795
287,NY-14,Alexandria Ocasio-Cortez,(D),131879,67385,203123,64.93,33.17,178061,50782,230638,77.2,22.02,199264,66.18305363738558,33.816946362614416,228843,77.8092403962542,22.1907596037458,168835,32688,207289,201523,83.77951896309602,16.220481036903976,32.66623003238315,25.539405472047726,16.93310750581785
288,NY-15,Ritchie Torres,(D),137445,47283,186840,73.56,25.31,184830,31368,217537,84.96,14.42,184728,74.40398856697415,25.596011433025858,216198,85.49107762328975,14.508922376710236,187336,16789,208285,204125,91.77513778322106,8.224862216778934,40.66184885250818,33.221242699083284,25.154042435406417
289,NY-16,George Latimer,(D),216167,108141,326298,66.25,33.14,240156,91069,334406,71.82,27.23,324308,66.65484662728024,33.34515337271976,331225,72.5053966337082,27.4946033662918,215230,80794,306815,296024,72.70694268032322,27.293057319676784,21.593653749610347,20.23556170950173,17.404900495712504
290,NY-17,Mike Lawler,(R),194302,192139,389343,49.91,49.35,210419,171537,386305,54.47,44.4,386441,50.27986160888725,49.72013839111275,381956,55.08985328152981,44.91014671847019,179410,151619,345213,331029,54.197668482217566,45.80233151778243,3.0843795515046892,2.8200183573233417,1.0299154773195198
291,NY-18,Pat Ryan,(D),190672,178297,371412,51.34,48.01,196151,163003,364815,53.77,44.68,368969,51.676970151963985,48.323029848036015,359154,54.614733512643596,45.3852664873564,154068,149466,319816,303534,50.758069936152125,49.241930063847875,-0.3552189945607509,2.3448985884371254,2.427024020396253
292,NY-19,Josh Riley,(D),194147,187279,384909,50.44,48.66,196149,179038,382878,51.23,46.76,381426,50.900305694944755,49.099694305055245,375187,52.28032954233489,47.71967045766511,157236,163835,344146,321071,48.972345680550404,51.02765431944959,-2.140943250162472,0.01049461812841912,1.6503595633770232
293,NY-20,Paul Tonko,(D),211181,158272,373934,56.48,42.33,224446,151042,383264,58.56,39.41,369453,57.160450720389335,42.839549279610665,375488,59.77448014317368,40.22551985682632,180371,139718,343529,320089,56.35026508252392,43.64973491747608,5.236976151811042,7.504645218967212,7.910504588821603
294,NY-21,Elise Stefanik,(R),140758,214512,357087,39.42,60.07,146580,202300,355821,41.19,56.85,355270,39.62000731837757,60.37999268162243,348880,42.014446227929376,57.98555377207063,116528,174775,313631,291303,40.002334339158885,59.997665660841115,-11.110954591553991,-10.255388696277095,-9.629938813190165
295,NY-22,John Mannion,(D),194091,166358,362520,53.54,45.89,202853,160638,371578,54.59,43.23,360449,53.84700748233453,46.15299251766547,363491,55.80688380179977,44.19311619820023,164220,145355,330885,309575,53.04691916336913,46.95308083663087,1.933630232656256,3.5370488775933,4.597061350766801
296,NY-23,Nick Langworthy,(R),154446,237489,395169,39.08,60.1,160038,232952,401042,39.91,58.09,391935,39.40602395805427,60.59397604194573,392990,40.72317361764931,59.2768263823507,123200,213225,357094,336425,36.62034628817716,63.37965371182285,-14.492942642535716,-11.546661306557162,-9.843922173513462
297,NY-24,Claudia Tenney,(R),143256,229987,375663,38.13,61.22,146388,222914,377792,38.75,59.0,373243,38.381429792387266,61.618570207612734,369302,39.639102956387994,60.360897043612006,116712,198947,338733,315659,36.97407645592237,63.025923544077635,-14.139212474790504,-12.630731967818477,-10.868516339180466
298,NY-25,Joe Morelle,(D),220540,151196,375956,58.66,40.22,231293,150712,390473,59.23,38.6,371736,59.327049303807,40.672950696193,382005,60.547113257679875,39.452886742320125,192574,141224,357079,333798,57.691777661939255,42.308222338060745,6.578488731226379,8.277278333473404,10.07710317223927
299,NY-26,Tim Kennedy,(D),200098,134624,339786,58.89,39.62,218507,129475,354198,61.69,36.55,334722,59.780355040899614,40.219644959100386,347982,62.79261571000799,37.207384289992014,181577,124893,321436,306470,59.24788723202924,40.752112767970765,8.134598301316366,10.522780785801523,10.530408909331882
300,OH-01,Greg Landsman,(D),211031,185646,400601,52.68,46.34,220131,185305,411737,53.46,45.01,396677,53.19970656226602,46.80029343773398,405436,54.29488254619718,45.70511745380282,188237,173374,379013,361611,52.055108943035464,47.94489105696453,0.9418200123225873,2.0250476219907085,3.9497604306982907
301,OH-02,David Taylor,(R),97847,278070,378772,25.83,73.41,100787,272326,378189,26.65,72.01,375917,26.028884035571682,73.97111596442831,373113,27.01246003221544,72.98753996778456,91114,241519,346509,332633,27.391750066890534,72.60824993310946,-23.721538863822342,-25.25737489199103,-23.22106209599605
302,OH-03,Joyce Beatty,(D),249335,105193,358198,69.61,29.37,271653,104526,381877,71.14,27.37,354528,70.32871874717935,29.671281252820652,376179,72.21375993875256,27.786240061247437,239177,101909,357640,341086,70.12219792075899,29.87780207924101,19.008908990046116,19.94392501454609,21.07877261561162
303,OH-04,Jim Jordan,(R),126919,276526,407004,31.18,67.94,125753,268732,400793,31.38,67.05,403445,31.458810990345647,68.54118900965435,394485,31.877764680532845,68.12223531946715,103475,237194,357430,340669,30.374058103320234,69.62594189667976,-20.739230827392642,-20.392070243673626,-17.791135141222085
304,OH-05,Bob Latta,(R),138272,254181,396079,34.91,64.17,142103,248389,396658,35.83,62.62,392453,35.2327539858276,64.7672460141724,390492,36.39075832539463,63.609241674605364,127150,218029,364284,345179,36.83596047268229,63.164039527317705,-14.277328458030588,-15.879076598811842,-14.017192145740133
305,OH-06,Michael Rulli,(R),125146,253662,381790,32.78,66.44,139489,254100,399031,34.96,63.68,378808,33.036789085763765,66.96321091423624,393589,35.44026890995429,64.5597310900457,134076,226601,376032,360677,37.173426639347674,62.826573360652326,-13.939862291365202,-16.82956601425218,-16.213157045803968
306,OH-07,Max Miller,(R),185110,229613,418212,44.26,54.9,192588,232245,429982,44.79,54.01,414723,44.63461153589263,55.36538846410737,424833,45.33263658896555,54.66736341103445,163047,207461,387125,370508,44.00633724507973,55.99366275492027,-7.106951685633149,-6.937198335240922,-4.615334595675101
307,OH-08,Warren Davidson,(R),147411,240026,390902,37.71,61.4,153374,241662,400865,38.26,60.29,387437,38.04773421227193,61.95226578772807,395036,38.82532224911147,61.17467775088853,130603,227466,373812,358069,36.47425496203246,63.52574503796754,-14.639033968680415,-13.444512675094998,-11.202211919295799
308,OH-09,Marcy Kaptur,(D),174641,200020,378201,46.18,52.89,186080,197465,390202,47.69,50.61,374661,46.613071550014546,53.38692844998545,383545,48.515819525740135,51.484180474259865,174123,177612,372338,351735,49.504030022602244,50.495969977397756,-1.6092589081106325,-3.7540153984663363,-2.6368745815531867
309,OH-10,Mike Turner,(R),176357,198058,378164,46.64,52.37,185657,199447,391739,47.39,50.91,374415,47.10201247279089,52.89798752720911,385104,48.20957455648344,51.790425443516554,166482,189189,373039,355671,46.80786457147195,53.192135428528054,-4.305424359240924,-4.060260367723032,-2.147933658776843
310,OH-11,Shontel Brown,(D),247406,70879,320576,77.18,22.11,280537,74103,358397,78.28,20.68,318285,77.73096438726299,22.269035612737014,354640,79.10472591924204,20.895274080757954,282881,65718,358591,348599,81.14796657477503,18.852033425224974,30.03467764406215,26.834890995035572,28.481018255695254
311,OH-12,Troy Balderson,(R),129821,257804,390981,33.2,65.94,131512,251592,389032,33.8,64.67,387625,33.491389874234116,66.50861012576587,383104,34.32801536919479,65.67198463080521,115600,218596,350749,334196,34.590479838178794,65.4095201618212,-16.522809092534082,-17.941819555011683,-15.758556257333616
312,OH-13,Emilia Sykes,(D),195964,195781,395335,49.57,49.52,205953,194497,406190,50.7,47.88,391745,50.02335703072151,49.97664296927849,400450,51.430390810338366,48.569609189661634,182322,174471,373038,356793,51.100217773330755,48.899782226669245,-0.013071157382121612,-0.8394441138681046,0.7734108991537809
313,OH-14,Dave Joyce,(R),164380,237003,404819,40.61,58.55,172806,234505,412862,41.86,56.8,401383,40.9534036070287,59.04659639297131,407311,42.426057729842796,57.5739422701572,154456,205894,377111,360350,42.86277230470376,57.13722769529625,-8.250516626009116,-9.843777194363675,-8.296542524539035
314,OH-15,Mike Carey,(R),164058,197654,365382,44.9,54.1,170743,195940,372828,45.8,52.55,361712,45.35597381342062,54.644026186579374,366683,46.56419850388483,53.435801496115175,141421,175972,333462,317393,44.55706332527812,55.44293667472188,-6.556225605434754,-5.705636420321639,-3.8939723181471138
315,OK-01,Kevin Hern,(R),120251,188080,314998,38.18,59.71,121877,190291,320384,38.04,59.39,308331,39.0006194641473,60.9993805358527,312168,39.04211834653136,60.95788165346865,97934,179882,295222,277816,35.251389408817346,64.74861059118265,-15.86189952189553,-13.22771657767511,-10.249326667420434
316,OK-02,Josh Brecheen,(R),69690,250807,325621,21.4,77.02,71996,243602,321500,22.39,75.77,320497,21.744353301278952,78.25564669872105,315598,22.812565352125173,77.18743464787482,68868,219041,301291,287909,23.920058073905295,76.0799419260947,-27.19323085680758,-29.457269572081298,-27.50559283028878
317,OK-03,Frank Lucas,(R),71499,195379,272017,26.28,71.83,72507,194433,273182,26.54,71.17,266878,26.79089321712543,73.20910678287457,266940,27.16228365924927,72.83771634075073,65688,185731,266306,251419,26.126903694629284,73.87309630537071,-24.986385236083592,-25.107551264957202,-22.459052914442303
318,OK-04,Tom Cole,(R),100216,202952,309092,32.42,65.66,101711,199240,308407,32.98,64.6,303168,33.05625923580325,66.94374076419675,300951,33.79653166130034,66.20346833869965,84987,187332,289633,272319,31.208619303096736,68.79138069690326,-19.90466962761614,-18.47330326290613,-16.19368689576448
319,OK-05,Stephanie Bice,(R),137942,198995,344446,40.05,57.77,135799,192715,337226,40.27,57.15,336937,40.939997685027166,59.06000231497283,328514,41.33735548561096,58.66264451438904,102898,177150,300540,280048,36.742986916528594,63.257013083471406,-14.370302014184283,-10.932479438595507,-8.309948446540567
320,OR-01,Suzanne Bonamici,(D),245504,107459,365289,67.21,29.42,268141,113977,392100,68.39,29.07,352963,69.55516583891229,30.44483416108771,382118,70.17230279651835,29.827697203481645,202099,93579,333070,295678,68.35104404115287,31.648955958847125,17.23775511044,17.90246787231188,20.305219707344556
321,OR-02,Cliff Bentz,(R),128285,227462,365481,35.1,62.24,139315,232311,380527,36.61,61.05,355747,36.06073979541641,63.93926020458359,371626,37.487958323691025,62.51204167630898,101332,191223,323892,292555,34.63690588094546,65.36309411905454,-16.476383049767414,-14.781876600515446,-13.189206336151322
322,OR-03,Maxine Dexter,(D),248772,88286,349066,71.27,25.29,280510,97552,386700,72.54,25.23,337058,73.80688190163117,26.193118098368828,378062,74.19682485941459,25.803175140585406,219816,77122,329908,296938,74.02757477992039,25.972425220079614,22.91428584920751,21.92698993520812,24.55693577006344
323,OR-04,Val Hoyle,(D),211870,164979,388781,54.5,42.43,224343,172448,407431,55.06,42.33,376849,56.221457400709575,43.77854259929043,396791,56.539336829716405,43.460663170283595,171251,143081,353364,314332,54.480930990163266,45.519069009836734,3.3676420594503895,4.269501905509934,6.971511269141843
324,OR-05,Janelle Bynum,(D),217317,182131,411960,52.75,44.21,225723,188094,424112,53.22,44.35,399448,54.404327972602196,45.59567202739781,413817,54.546574935297485,45.453425064702515,161179,151130,351454,312309,51.608823312808795,48.39117668719121,0.4955343820959186,2.2767400110910145,5.154381841034464
325,OR-06,Andrea Salinas,(D),188852,149163,348891,54.13,42.75,202351,154067,366361,55.23,42.05,338015,55.87089330355162,44.12910669644838,356418,56.77350751084401,43.226492489155994,146059,125501,308344,271560,53.78516718220651,46.214832817793486,2.671878251493631,4.503672586637542,6.620947171983886
326,PA-01,Brian Fitzpatrick,(R),235106,233595,473307,49.67,49.35,241484,219852,466243,51.79,47.15,468701,50.16119018308047,49.83880981691953,461336,52.34449511852532,47.65550488147468,195159,192317,402738,387476,50.36673239116746,49.63326760883255,-0.7465565395454163,0.07466019431885229,0.9112440515127389
327,PA-02,Brendan Boyle,(D),198759,93169,295441,67.28,31.54,221374,88089,311819,70.99,28.25,291928,68.08493875202105,31.915061247978954,309463,71.53488462271741,28.465115377282586,218914,72232,297780,291146,75.19045427380078,24.809545726199225,24.077165343087906,19.265049698510943,18.834992620453313
328,PA-03,Dwight Evans,(D),346947,42317,394010,88.06,10.74,357581,36721,396651,90.15,9.26,389264,89.12897159768178,10.87102840231822,394302,90.68708756232532,9.312912437674676,340416,30380,378614,370796,91.80681560750385,8.193184392496143,40.693526676790974,38.417252638118846,39.87902546611405
329,PA-04,Madeleine Dean,(D),268429,194501,467793,57.38,41.58,269159,182686,456857,58.92,39.99,462930,57.98479251722723,42.01520748277277,451845,59.56887870840665,40.43112129159336,215499,160945,391456,376444,57.24596487126903,42.75403512873097,6.132675940556155,7.29904378420018,8.734846385659495
330,PA-05,Mary Gay Scanlon,(D),267143,147243,418792,63.79,35.16,276153,140480,420263,65.71,33.43,414386,64.46718759803662,35.53281240196339,416633,66.28207559170781,33.71792440829219,238669,128728,378873,367397,64.96215265775169,35.0378473422483,13.848863727038811,14.012240667501338,15.217241466468884
331,PA-06,Chrissy Houlahan,(D),234605,186113,425061,55.19,43.79,235154,174191,414329,56.76,42.04,420718,55.76300514834165,44.23699485165836,409345,57.446408286408776,42.553591713591224,188382,156447,359608,344829,54.63055601472034,45.36944398527966,3.5172670840074645,5.176573362202305,6.513059016773916
332,PA-07,Ryan Mackenzie,(R),196712,209881,410973,47.86,51.07,197117,194660,396503,49.71,49.09,406593,48.380567299486216,51.61943270051378,391777,50.31357124078239,49.68642875921761,158280,167931,339007,326211,48.52074270947332,51.47925729052668,-2.5925462212395587,-1.9562636834240834,-0.8693788320815159
333,PA-08,Rob Bresnahan,(R),177063,210245,390434,45.35,53.85,183189,194267,381336,48.04,50.94,387308,45.71632912307518,54.28367087692483,377456,48.532544190581156,51.46745580941885,147574,174440,332114,322014,45.82844224164167,54.17155775835833,-5.284846689071209,-3.737290733625315,-3.5336170084925556
334,PA-09,Dan Meuser,(R),121820,272975,398386,30.58,68.52,119969,261281,386871,31.01,67.54,394795,30.856520472650363,69.14347952734964,381250,31.46727868852459,68.53272131147541,95521,229294,338111,324815,29.407816757231036,70.59218324276895,-21.70547217348184,-20.80255623568188,-18.39342565891737
335,PA-10,Scott Perry,(R),192758,214297,411782,46.81,52.04,188632,205148,399568,47.21,51.34,407055,47.35428873248087,52.64571126751913,393780,47.90288993854436,52.09711006145563,149131,183631,347683,332762,44.81611482080285,55.18388517919715,-6.297174109910024,-4.3669449856621085,-1.8956573990868648
336,PA-11,Lloyd Smucker,(R),160194,248332,412566,38.83,60.19,153327,237723,397039,38.62,59.87,408526,39.21268168978229,60.78731831021771,391050,39.2090525508247,60.79094744917529,119074,206105,341583,325179,36.61798578629001,63.382014213709994,-14.495303144422863,-13.06078237338177,-10.037264441785439
337,PA-12,Summer Lee,(D),253699,171382,429050,59.13,39.94,255322,169617,429696,59.42,39.47,425081,59.68250756914565,40.31749243085436,424939,60.08438858283189,39.915611417168115,225154,156162,394333,381316,59.04656505365629,40.95343494634371,7.933276122943411,7.814553658625421,10.432561437577917
338,PA-13,John Joyce,(R),110815,298877,413001,26.83,72.37,107198,288121,400132,26.79,72.01,409692,27.048368042334243,72.95163195766577,395319,27.11683475876444,72.88316524123556,87050,247592,346434,334642,26.01287345880075,73.98712654119926,-25.100415471912125,-25.15300016544203,-22.20157808923349
339,PA-14,Guy Reschenthaler,(R),138813,279274,421084,32.97,66.32,138892,268695,412038,33.71,65.21,418087,33.20194122275986,66.79805877724014,407587,34.07665111988361,65.9233488801164,117354,233777,362759,351131,33.42171440288667,66.57828559711334,-17.691574527826205,-18.193183804322864,-16.048004908807876
340,PA-15,Glenn Thompson,(R),121693,272691,397753,30.6,68.56,119459,263001,387754,30.81,67.83,394384,30.85647490770417,69.14352509229583,382460,31.234377451236732,68.76562254876328,102937,228664,345283,331601,31.04242749569513,68.95757250430488,-20.070861435017747,-21.03545747296974,-18.393471223863564
341,PA-16,Mike Kelly,(R),159531,254619,417676,38.19,60.96,158730,242664,406695,39.03,59.67,414150,38.520101412531695,61.479898587468305,401394,39.544686766618334,60.455313233381666,132836,212600,360283,345436,38.454590720133396,61.545409279866604,-12.65869821057948,-12.725148157588137,-10.729844719036038
342,PA-17,Chris Deluzio,(D),238954,213797,457096,52.28,46.77,237707,211205,454479,52.3,46.47,452751,52.77823792769094,47.22176207230906,448912,52.951803471504434,47.04819652849556,194206,190058,399032,384264,50.53973310016031,49.460266899839695,-0.5735558305525643,0.6819685472979629,3.528291796123206
343,RI-01,Gabe Amo,(D),140825,88794,234822,59.97,37.81,152956,83225,239685,63.82,34.72,229619,61.32985510780903,38.670144892190976,236181,64.7621950961339,35.237804903866106,129139,75151,218335,204290,63.21356894610602,36.78643105389398,12.100280015393146,12.492360171927423,12.079908976241299
344,RI-02,Seth Magaziner,(D),144331,125612,275837,52.32,45.54,154530,116697,275313,56.13,42.39,269943,53.46721344876511,46.53278655123489,271227,56.97441626386753,43.02558373613247,123386,105392,245809,228778,53.9326333825805,46.06736661741951,2.8193444518676216,4.704581339661061,4.217267317197376
345,SC-01,Nancy Mace,(R),171105,223189,400369,42.74,55.75,171781,204848,383006,44.85,53.48,394294,43.395283722298586,56.60471627770141,376629,45.61013623486242,54.389863765137584,118151,161864,296870,280015,42.19452529328786,57.80547470671215,-8.918763637425016,-6.659698689344047,-5.854662409269146
346,SC-02,Joe Wilson,(R),154783,205695,365954,42.3,56.21,161002,199780,366492,43.93,54.51,360478,42.938265303291736,57.06173469670826,360782,44.62584053528169,55.37415946471831,121650,175272,312682,296922,40.970355851031584,59.029644148968416,-10.142933079681292,-7.6439943889247814,-6.311680828275996
347,SC-03,Sheri Biggs,(R),99185,252655,356369,27.83,70.9,106461,236981,348346,30.56,68.03,351840,28.19037062301046,71.80962937698953,343442,30.99824715672515,69.00175284327484,86418,198613,296781,285031,30.31880742796398,69.68119257203603,-20.794481502748898,-21.27158776748132,-21.059575508557273
348,SC-04,William Timmons,(R),132540,216077,354343,37.4,60.98,138171,202545,347082,39.81,58.36,348617,38.01880000114739,61.98119999885261,340716,40.55312929243124,59.44687070756876,102317,171333,289240,273650,37.38973140873378,62.61026859126622,-13.723557521979096,-11.716705631775234,-11.231146130420342
349,SC-05,Ralph Norman,(R),141510,226473,373054,37.93,60.71,147073,213484,365450,40.24,58.42,367983,38.45558082846218,61.54441917153781,360557,40.79049914437939,59.20950085562061,114383,175665,302020,290048,39.43588647396293,60.56411352603707,-11.677402456749945,-11.479335779827082,-10.79436530310555
350,SC-06,Jim Clyburn,(D),189648,118611,313271,60.54,37.86,219768,111769,336352,65.34,33.23,308259,61.52229131996146,38.47770868003854,331537,66.28762400576707,33.71237599423292,195181,98548,305478,293729,66.44934616602379,33.55065383397622,15.33605723531091,14.0177890815606,12.272345188393729
351,SC-07,Russell Fry,(R),139681,241046,384780,36.3,62.65,147285,215696,366601,40.18,58.84,380727,36.687968019079285,63.312031980920715,362981,40.57650400434182,59.42349599565817,117273,174094,299956,291367,40.249238932343054,59.750761067656946,-10.864049998369822,-11.69333091986465,-12.561978112488447
352,SD-AL,Dusty Johnson,(R),146859,272081,428922,34.24,63.43,150471,261043,422609,35.61,61.77,418940,35.054900463073466,64.94509953692653,411514,36.5652201383185,63.4347798616815,117466,227731,370111,345197,34.02868506968485,65.97131493031515,-17.08460386102803,-15.70461478588797,-14.195045668494267
353,TN-01,Diana Harshbarger,(R),71649,273159,348378,20.57,78.41,74136,256544,336324,22.04,76.28,344808,20.7793902693673,79.2206097306327,330680,22.41925728801258,77.58074271198741,55039,214656,280824,269695,20.40786814735164,79.59213185264836,-30.705420783361237,-29.85057763619389,-28.47055586220043
354,TN-02,Tim Burchett,(R),118773,242945,366766,32.38,66.24,122695,226798,356264,34.44,63.66,361718,32.835800264294285,67.16419973570572,349493,35.106568658027484,64.89343134197252,85250,186902,288684,272152,31.32440694905788,68.67559305094211,-19.788881981654995,-17.163266266178987,-16.414145867273447
355,TN-03,Chuck Fleischmann,(R),113479,243103,361316,31.41,67.28,115371,226469,348163,33.14,65.05,356582,31.824096561239774,68.17590343876023,341840,33.75,66.25,86551,188419,289486,274970,31.47652471178674,68.52347528821326,-19.636764218926135,-18.51983492420647,-17.42584957032796
356,TN-04,Scott DesJarlais,(R),93024,239837,336886,27.61,71.19,98034,220498,324523,30.21,67.95,332861,27.946800616473546,72.05319938352646,318532,30.776813632539273,69.22318636746073,70072,175876,257047,245948,28.49057524354742,71.50942475645259,-22.622713687165458,-21.493021291667198,-21.303145515094187
357,TN-05,Andy Ogles,(R),150373,216675,373015,40.31,58.09,157606,198784,364675,43.22,54.51,367048,40.968211242126365,59.03178875787363,356390,44.22290187715704,55.77709812284295,111405,160782,289102,272187,40.92958150095339,59.0704184990466,-10.183707429759487,-8.046933047049428,-8.281734889441367
358,TN-06,John Rose,(R),114012,240346,358805,31.78,66.99,120181,221681,348370,34.5,63.63,354358,32.17424186839298,67.82575813160702,341862,35.15482855655206,64.84517144344795,88343,176471,276975,264814,33.360396353667106,66.6396036463329,-17.75289257704577,-17.11500636765441,-17.07570426317475
359,TN-07,Matt Van Epps,(R),127803,202510,335187,38.13,60.42,135634,185342,328513,41.29,56.42,330313,38.69148353228604,61.30851646771396,320976,42.25674193709187,57.74325806290813,99393,143635,256478,243028,40.89775663709531,59.10224336290468,-10.215532293617564,-10.013092987114604,-10.55846259928169
360,TN-08,David Kustoff,(R),100535,243791,348278,28.87,70.0,110189,244389,359751,30.63,67.93,344326,29.197620859301942,70.80237914069805,354578,31.076096091692097,68.9239039083079,90202,212328,313143,302530,29.81588602783195,70.18411397216805,-21.297402902880926,-21.193738832514374,-20.05232527226579
361,TN-09,Steve Cohen,(D),166617,64499,235311,70.81,27.41,209865,71971,286406,73.28,25.13,231116,72.09236919988231,27.907630800117687,281836,74.46351779048808,25.536482209511913,184440,63856,256288,248296,74.28230821277829,25.717691787221703,23.169019282065413,22.193682866281613,22.84242306831458
362,TX-01,Nathaniel Moran,(R),78564,246363,327192,24.01,75.3,86340,235935,325932,26.49,72.39,324927,24.178969430056597,75.8210305699434,322275,26.79078426809402,73.20921573190599,70217,206443,285120,276660,25.380250126509075,74.61974987349093,-25.7330388042038,-25.479050656112452,-25.070976701511135
363,TX-02,Dan Crenshaw,(R),124591,203572,332111,37.51,61.3,121722,194830,321027,37.92,60.69,328163,37.966193629385394,62.033806370614606,316552,38.45245015037024,61.54754984962976,79470,158846,250892,238316,33.3464811426845,66.6535188573155,-17.766807788028373,-13.817384773836231,-11.283752502182338
364,TX-03,Keith Self,(R),153496,232845,395370,38.82,58.89,152283,204522,362332,42.03,56.45,386341,39.73070422243562,60.26929577756438,356805,42.67961491571026,57.32038508428974,92142,162737,271386,254879,36.15127177994264,63.84872822005736,-14.962017150770237,-9.59022000849621,-9.519241909132113
365,TX-04,Pat Fallon,(R),120188,239000,364577,32.97,65.56,125331,214733,344380,36.39,62.35,359188,33.46102876488079,66.53897123511922,340064,36.85512138891503,63.14487861108498,80813,171752,265077,252565,31.99691168610061,68.0030883138994,-19.116377244612266,-15.41471353529144,-15.788917366686945
366,TX-05,Lance Gooden,(R),111027,194767,309229,35.9,62.98,113821,180707,298176,38.17,60.6,305794,36.307775822939625,63.692224177060375,294528,38.64522218600609,61.35477781399391,81981,151952,242004,233933,35.04464953640573,64.95535046359427,-16.068639394307148,-13.624612738200383,-12.942170308628107
367,TX-06,Jake Ellzey,(R),104150,188598,295945,35.19,63.73,105417,172963,281938,37.39,61.35,292748,35.57667345293563,64.42332654706438,278380,37.86802212802644,62.13197787197357,73210,143626,225569,216836,33.76284380822373,66.23715619177626,-17.35044512248915,-14.401812796180032,-13.673272678632102
368,TX-07,Lizzie Fletcher,(D),148939,96446,252742,58.93,38.16,179327,96257,279261,64.21,34.47,245385,60.69604906575382,39.30395093424618,275584,65.07162970274037,34.92837029725963,134817,70334,215753,205151,65.71598481118785,34.28401518881215,14.602695880474975,12.801794778533896,11.446102934186086
369,TX-08,Morgan Luttrell,(R),113192,231430,348986,32.43,66.31,111737,196658,312347,35.77,62.96,344622,32.84526234541033,67.15473765458967,308395,36.231780670892846,63.768219329107154,72919,145669,227586,218588,33.35910479989753,66.64089520010248,-17.754184130815347,-16.038054253313625,-16.4046837861574
370,TX-09,Al Green,(D),169156,64549,237177,71.32,27.22,195428,58355,256506,76.19,22.75,233705,72.38013735264542,27.61986264735457,253783,77.00594602475344,22.99405397524657,160330,41371,208499,201701,79.48894650993303,20.51105349006698,28.375657579220153,24.73611110054697,23.130191221077688
371,TX-10,Michael McCaul,(R),131834,220457,356885,36.94,61.77,135094,198897,339628,39.78,58.56,352291,37.42190405091246,62.57809594908754,333991,40.448395316041456,59.551604683958544,89425,158809,263492,248234,36.0244769048559,63.97552309514409,-15.088812025856974,-11.821439608165015,-11.828042080655273
372,TX-11,August Pfluger,(R),71353,192220,265865,26.84,72.3,77977,186084,267919,29.1,69.46,263573,27.071437514464687,72.92856248553532,264061,29.529919223209788,70.47008077679021,58976,151599,219524,210575,28.007123352724683,71.99287664727532,-23.106165577988193,-22.739915700996683,-22.178508617103045
373,TX-12,Craig Goldman,(R),131637,209675,345291,38.12,60.72,130235,189089,324606,40.12,58.25,341312,38.56793783986499,61.432062160135004,319324,40.784594956846334,59.21540504315366,86176,150134,249192,236310,36.46735220684694,63.53264779315306,-14.645936723865937,-11.485239967360137,-10.682008291702743
374,TX-13,Ronny Jackson,(R),77626,222446,303031,25.62,73.41,79206,215372,299331,26.46,71.95,300072,25.869124743394917,74.13087525660508,294578,26.887954972876454,73.11204502712356,56458,187566,255383,244024,23.136248893551453,76.86375110644855,-27.977040037161423,-25.381879951330017,-23.380821388172816
375,TX-14,Randy Weber,(R),101583,208090,312766,32.48,66.53,110036,199675,314088,35.03,63.57,309673,32.80331188059663,67.19668811940338,309711,35.528605700152724,64.47139429984728,89704,164955,264518,254659,35.22514421245666,64.77485578754334,-15.888144718256214,-16.741229224053747,-16.4466342509711
376,TX-15,Monica De La Cruz,(R),93470,134492,229772,40.68,58.53,109177,115722,227089,48.08,50.96,227962,41.00244777638378,58.99755222361621,224899,48.54490237840097,51.45509762159903,98423,74664,179879,173087,56.86331151386297,43.13668848613703,5.750022583150091,-3.724932545805501,-8.24749835518395
377,TX-16,Veronica Escobar,(D),132189,95314,230335,57.39,41.38,163505,76976,244212,66.95,31.52,227503,58.104288734654055,41.89571126534595,240481,67.99081840145375,32.00918159854625,134086,51345,196868,185431,72.31045510189774,27.68954489810226,21.19716617118487,15.72098347724728,8.854342603086323
378,TX-17,Pete Sessions,(R),105287,193584,302001,34.86,64.1,114751,182847,302045,37.99,60.54,298871,35.22824228513305,64.77175771486695,297598,38.55906289692807,61.440937103071924,82072,150765,243987,232837,35.248693291873714,64.7513067081263,-15.864595638839162,-13.710772027278402,-14.021703846434683
379,TX-18,Christian Menefee,(D),154657,65672,223517,69.19,29.38,177368,60370,240982,73.6,25.05,220329,70.19366492835714,29.80633507164286,237738,74.60649959198781,25.39350040801218,143856,43009,194728,186865,76.98391887191288,23.01608112808712,25.8706299412,22.336664667781342,20.943718796789405
380,TX-19,Jodey Arrington,(R),66869,212716,282163,23.7,75.39,73174,202461,279621,26.17,72.41,279585,23.917234472521773,76.08276552747823,275635,26.547426850726502,73.45257314927349,55576,170518,237096,226094,24.58092651728927,75.41907348271073,-26.532362413423606,-25.72240807347997,-25.33271165904596
